bar_diameter_mm,h_convection,T_core_initial,delta_T_initial,T_water,quench_time_s,T_surface_initial,dt,n_steps,T_surface_end,T_surface_min,peak_cooling_rate,mean_cooling_rate,gap_core_surface,gap_subsurface_surface,T_core_end,rim_depth_mm,Bi_surface_end,Fo_surface_end,stability_worst
29.6028668193057,21410.40105365227,1065.5705599409991,80.50813422333269,44.19407607113915,0.25547894430033713,985.0624257176664,0.0010280975448318788,248,452.3356507393235,452.3356507393235,-10852.151443811767,-2089.3852391616815,611.1548842362033,222.85988719789697,1063.4905349755268,0.7400716704826436,0.39330747792414733,0.01486776744868311,0.020715371566287402
18.996640624253658,25606.34234964995,1074.6029355000078,90.38565060581575,43.54938486570557,0.14606070084923262,984.2172848941921,0.0004620189291071364,316,488.2756004621993,488.2103041651583,-20146.32879886974,-3396.907813411023,583.0610262065823,175.81951744990687,1071.3366266687815,0.47491601560634145,0.3097396265469872,0.015138503241393455,0.019829880447856746
29.879735351256134,22931.139229239678,1086.3853629795503,85.42628097882202,45.334903630427874,0.22753398254353516,1000.9590820007284,0.001013109664308778,225,446.9674248518719,446.9674248518719,-11703.963973948887,-2430.3244057628253,637.4719757025679,250.7316798291215,1084.4394005544398,0.7469933837814038,0.4234873731901192,0.014523389609040796,0.020673861724390154
23.978019218700844,21046.682347670117,1049.0007413355406,80.85346666261538,51.1358045781068,0.2309012930918079,968.1472746729253,0.0007317650138162868,316,486.7173585138955,486.39933669208807,-12791.537042214915,-2081.969435738571,559.4021844499393,167.1482005276343,1046.1195429638349,0.5994504804675214,0.32110447926453656,0.015096721737080385,0.019955938639992697
31.152764617164713,24980.026858085774,1015.5835788159734,91.72497916407353,36.24547796365079,0.32462623608379304,923.8585996518999,0.0010608348677846515,306,408.7813616107992,408.7813616107992,-11426.971534396404,-1586.7304129641734,604.1166105209262,190.51478875163957,1012.8979721317254,0.7788191154291177,0.4681092329304883,0.014961783129462088,0.021965531953466906
21.18227001821584,11292.775158258766,1063.4642445312084,149.53720534321798,44.29008978863935,0.12212056740536213,913.9270391879904,0.0006832418041932162,179,669.4949874539649,669.4949874539649,-6849.164301682031,-1998.6221277409961,390.35607496473233,124.0961008615136,1059.8510624186972,-1.734723475976807e-15,0.2002150256213215,0.011789737515590072,0.01663749999551389
28.822603468557993,13188.91511868516,1084.748642541468,141.82472368049758,41.51970374111761,0.20008271591214188,942.9239188609704,0.001137600318748597,176,593.7114437791256,593.7114437791256,-6322.944184041257,-1744.1642354851015,487.99217331965724,176.53854033268442,1081.7036170987828,0.0,0.262918379291627,0.012590928212046227,0.016599072827287707
17.61791972991033,20214.51773471231,995.7356920149617,129.86650602439306,52.453610228491385,0.10676162150037317,865.8691859905687,0.0004420939525193549,241,531.3722532125952,531.3722532125952,-14499.585656232874,-3139.5002578239014,460.4862196129244,140.08146489373564,991.8584728255196,0.4404479932477584,0.23433092483068055,0.015357163083729624,0.018955821311915574
24.347735571254116,21204.86059344034,1071.2399621751133,76.96636964821349,48.84375381603472,0.20353977875408624,994.2735925268998,0.0007452578407168794,273,484.33530161086907,484.33530161086907,-13089.454169049644,-2506.3886959370598,584.5508692867677,202.95431831352897,1068.8861708976367,0.6086933892813524,0.3279252778719663,0.014982931141929405,0.019896212999983145
31.569343101961273,13681.099644662709,1082.0372172250595,92.80746450125983,35.11326894540324,0.277836232712138,989.2297527237997,0.0013185420841223356,211,558.6221879634452,558.6221879634452,-6459.139254536047,-1547.765649923938,521.1041220794777,195.26363819221092,1079.726310042923,0.0,0.29053224640369263,0.013365783006009897,0.01724897396769025
21.760072179118346,10468.70285908156,1006.5049488037753,75.23140939900382,52.047274984250436,0.19099320459586352,931.2735394047714,0.0007382515555219654,259,641.8901925576243,641.8901925576243,-6467.880584387712,-1513.4546092450607,361.95941893935355,116.3624767260286,1003.8496114969779,0.0,0.16402008842941126,0.012265253272300713,0.016617729558083223
28.771780479775394,23243.475628658995,969.3226054287248,121.97114535892959,54.04541394970879,0.20242352782129985,847.3514600697953,0.000971143140658549,208,449.3879398783791,449.3879398783791,-10226.724364645732,-1970.1381543703142,517.3735681296826,178.57326691682778,966.7615080080616,0.7192945119943849,0.4140439978173822,0.014948183219818853,0.02113738876025936
13.044065670083013,23016.243180726247,961.5539797629147,98.22726527631536,28.871379342502067,0.18827286239388957,863.3267144865993,0.0002545453078973264,740,478.1250677183015,478.1250677183015,-23077.316812686062,-2044.990615631664,474.03007720544116,87.38607738250158,952.1551449237427,0.6522032835041512,0.18978990533045278,0.018050293146737225,0.021476056574243403
11.981979103369536,24010.959721024563,998.3554956960481,68.38337067590183,48.46753834223773,0.25335808566262685,929.9721250201463,0.0002144992611645133,1181,467.6290720791897,467.6290720791897,-27930.27208893932,-1825.1082917998206,519.3656750296007,77.78001850966149,986.9947471087904,0.8986484327527149,0.18046934269172654,0.01839721289502694,0.021717345813552207
24.147890570369597,25414.749417846593,1073.6489914023148,159.75430521175292,29.044039123690112,0.20786079391255302,913.8946861905619,0.0006917979082001203,300,448.66474865051816,448.66474865051816,-14707.60469660893,-2241.6466428779854,619.9152494833539,173.84263881455115,1068.579998133872,0.6036972642592398,0.37970154237698606,0.015136870612640319,0.020884363731020723
15.746470563321353,12010.858861887174,1078.1430241965797,149.7315020754939,32.81826854412909,0.2664950787930893,928.4115221210859,0.0003906868069515642,682,584.7813138456088,584.7813138456088,-9911.389067663316,-1289.6688636764384,478.9191231646928,83.42956913043429,1063.7004370103016,0.3936617640830338,0.12992741034154426,0.01485809590333214,0.01678856982665839
